Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
6969,873,String Quintet in C major - 2nd movement by Franz Schubert,2/12/1999,"February 12,1999",90,96,andras schiff,franz schubert,A1618
6972,873,Harpsichord Concerto No. 5 In F Minor by Johann Sebastian Bach,2/12/1999,"February 12,1999",90,96,andras schiff,johann sebastian bach,A2427
6974,873,"String Quartet No. 13 in B flat major, Op. 130 - 5th movement by Ludwig van Beethoven",2/12/1999,"February 12,1999",90,96,andras schiff,ludwig van beethoven,A3004
6970,873,Opening of Sonata in C Major by Wolfgang Amadeus Mozart,2/12/1999,"February 12,1999",90,96,andras schiff,wolfgang amadeus mozart,A5418
6973,873,Soave sia il vento (from Cosi fan tutte) by Wolfgang Amadeus Mozart,2/12/1999,"February 12,1999",90,96,andras schiff,wolfgang amadeus mozart,A5418
6961,872,"St Matthew Passion - Ach, Golgotha by Johann Sebastian Bach",2/19/1999,"February 19,1999",90,1966,nina cassian,johann sebastian bach,A2427
6943,869,Symphony No. 8 in B minor 'Unfinished' - 2nd movement by Franz Schubert,3/12/1999,"March 12,1999",90,419,charles mackerras,franz schubert,A1618
6940,869,Clarinet Quintet in A major - 3rd movement by Wolfgang Amadeus Mozart,3/12/1999,"March 12,1999",90,419,charles mackerras,wolfgang amadeus mozart,A5418
6941,869,Riconosci in quest' amplesso (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,3/12/1999,"March 12,1999",90,419,charles mackerras,wolfgang amadeus mozart,A5418
6933,868,Goldberg Variations - Variations Nos. 1 & 2 by Johann Sebastian Bach,3/19/1999,"March 19,1999",90,875,fay maschler,johann sebastian bach,A2427
6916,866,Lacrymosa (from Requiem Mass) by Giuseppe Verdi,4/2/1999,"April 2,1999",90,1694,luise rainer,giuseppe verdi,A1815
6919,866,Sonata for Solo Violin No. 1 in G minor - 2nd movement by Johann Sebastian Bach,4/2/1999,"April 2,1999",90,1694,luise rainer,johann sebastian bach,A2427
6915,866,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",4/2/1999,"April 2,1999",90,1694,luise rainer,ludwig van beethoven,A3004
6917,866,Symphony No. 7 in A major - 2nd movement by Ludwig van Beethoven,4/2/1999,"April 2,1999",90,1694,luise rainer,ludwig van beethoven,A3004
6908,865,Nessun dorma by Giacomo Puccini,4/9/1999,"April 9,1999",90,2276,richard dunwoody,giacomo puccini,A1790
6901,864,Gavotte by Johann Sebastian Bach,4/16/1999,"April 16,1999",90,2009,paco pena,johann sebastian bach,A2427
6899,864,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",4/16/1999,"April 16,1999",90,2009,paco pena,ludwig van beethoven,A3004
6904,864,Requiem in D minor by Wolfgang Amadeus Mozart,4/16/1999,"April 16,1999",90,2009,paco pena,wolfgang amadeus mozart,A5418
6893,863,Act 1 Duet by Giacomo Puccini,4/23/1999,"April 23,1999",90,1526,ken loach,giacomo puccini,A1790
6896,863,Concerto  for Oboe and Violin in D minor by Johann Sebastian Bach,4/23/1999,"April 23,1999",90,1526,ken loach,johann sebastian bach,A2427
6889,863,Symphony No. 5 in C minor - 4th movement by Ludwig van Beethoven,4/23/1999,"April 23,1999",90,1526,ken loach,ludwig van beethoven,A3004
6894,863,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,4/23/1999,"April 23,1999",90,1526,ken loach,wolfgang amadeus mozart,A5418
6875,861,"Grosse Fuge in B flat major, Op. 133 by Ludwig van Beethoven",5/7/1999,"May 7,1999",90,1091,helen bamber,ludwig van beethoven,A3004
6865,860,Violin Concerto in D major by Ludwig van Beethoven,5/14/1999,"May 14,1999",90,2275,richard dreyfuss,ludwig van beethoven,A3004
6872,860,Symphony No. 6 in F major 'Pastoral' - 4th movement (Thunderstorm) by Ludwig van Beethoven,5/14/1999,"May 14,1999",90,2275,richard dreyfuss,ludwig van beethoven,A3004
6862,859,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,5/21/1999,"May 21,1999",90,1853,michael green,giacomo puccini,A1790
6863,859,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,5/21/1999,"May 21,1999",90,1853,michael green,giacomo puccini,A1790
6846,857,"Libiamo, ne' lieti calici (Brindisi) (from La traviata) by Giuseppe Verdi",6/4/1999,"June 4,1999",90,156,anthony howard,giuseppe verdi,A1815
6841,857,Symphony No. 5 in C minor - 1st movement by Ludwig van Beethoven,6/4/1999,"June 4,1999",90,156,anthony howard,ludwig van beethoven,A3004
6837,856,Piano Concerto No. 14 in E flat major by Wolfgang Amadeus Mozart,6/11/1999,"June 11,1999",90,431,chris bonington,wolfgang amadeus mozart,A5418
6826,855,Symphony No. 5 in C minor - 1st movement by Ludwig van Beethoven,6/18/1999,"June 18,1999",90,240,barry john,ludwig van beethoven,A3004
6817,854,St Matthew Passion - Erbarme dich by Johann Sebastian Bach,6/25/1999,"June 25,1999",90,1234,james dyson,johann sebastian bach,A2427
6818,854,Bassoon Concerto in B flat major by Wolfgang Amadeus Mozart,6/25/1999,"June 25,1999",90,1234,james dyson,wolfgang amadeus mozart,A5418
6816,853,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,7/2/1999,"July 2,1999",90,2390,rt hon ann widdecombe mp,johann sebastian bach,A2427
6802,852,Bella figlia dell'amore (from Rigoletto) by Giuseppe Verdi,7/9/1999,"July 9,1999",90,1162,igor aleksander,giuseppe verdi,A1815
6807,852,Agnus Dei (from Requiem Mass) by Giuseppe Verdi,7/9/1999,"July 9,1999",90,1162,igor aleksander,giuseppe verdi,A1815
6801,852,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,7/9/1999,"July 9,1999",90,1162,igor aleksander,ludwig van beethoven,A3004
6799,851,Piano Concerto in E flat major - 3rd movement by Wolfgang Amadeus Mozart,7/16/1999,"July 16,1999",90,2011,paddy moloney,wolfgang amadeus mozart,A5418
6789,850,Nessun dorma by Giacomo Puccini,7/23/1999,"July 23,1999",90,1780,martin pipe,giacomo puccini,A1790
6776,848,Concerto for Flute & Harp in C Major by Wolfgang Amadeus Mozart,8/6/1999,"August 6,1999",90,2298,rick stein,wolfgang amadeus mozart,A5418
6766,847,The Dream of Gerontius - Softly and gently (Angel's farewell) by Edward Elgar,8/13/1999,"August 13,1999",90,2035,patricia routledge,edward elgar,A1326
6767,847,String Quintet in C major - 2nd movement by Franz Schubert,8/13/1999,"August 13,1999",90,2035,patricia routledge,franz schubert,A1618
6768,847,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,8/13/1999,"August 13,1999",90,2035,patricia routledge,ludwig van beethoven,A3004
6761,847,Symphony No. 4 in F minor 3rd movement by Peter Ilyich Tchaikovsky,8/13/1999,"August 13,1999",90,2035,patricia routledge,pyotr ilyich tchaikovsky,A3932
6759,846,Symphony No. 1 in A flat major - 3rd movement by Edward Elgar,8/20/1999,"August 20,1999",90,2639,sir roger norrington,edward elgar,A1326
6756,846,Brandenburg Concerto No. 6 in B flat major by Johann Sebastian Bach,8/20/1999,"August 20,1999",90,2639,sir roger norrington,johann sebastian bach,A2427
6753,846,Symphony No. 5 in C minor - 1st movement by Ludwig van Beethoven,8/20/1999,"August 20,1999",90,2639,sir roger norrington,ludwig van beethoven,A3004
6757,846,Cosa sento! (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,8/20/1999,"August 20,1999",90,2639,sir roger norrington,wolfgang amadeus mozart,A5418
6747,845,Sarabande by Johann Sebastian Bach,8/27/1999,"August 27,1999",90,2301,rita dove,johann sebastian bach,A2427
6736,843,"St Matthew Passion - Mache dich, mein Herze by Johann Sebastian Bach",11/5/1999,"November 5,1999",90,2215,ralph fiennes,johann sebastian bach,A2427
6732,843,"Piano Sonata No. 32 in C minor, Op. 111 by Ludwig van Beethoven",11/5/1999,"November 5,1999",90,2215,ralph fiennes,ludwig van beethoven,A3004
6734,843,Mir ist so wunderbar (from Fidelio) by Ludwig van Beethoven,11/5/1999,"November 5,1999",90,2215,ralph fiennes,ludwig van beethoven,A3004
6731,843,Requiem in D minor by Wolfgang Amadeus Mozart,11/5/1999,"November 5,1999",90,2215,ralph fiennes,wolfgang amadeus mozart,A5418
6723,842,Ella giammai m'amò (from Don Carlos) by Giuseppe Verdi,11/12/1999,"November 12,1999",90,2910,willard white,giuseppe verdi,A1815
6725,842,"Toccata, Adagio and Fugue in C major - 2nd movement by Johann Sebastian Bach",11/12/1999,"November 12,1999",90,2910,willard white,johann sebastian bach,A2427
6726,842,"Deh! vieni, alla finestra (from Don Giovanni) by Wolfgang Amadeus Mozart",11/12/1999,"November 12,1999",90,2910,willard white,wolfgang amadeus mozart,A5418
6727,842,Piano Concerto No. 21 in C major - 2nd movement by Wolfgang Amadeus Mozart,11/12/1999,"November 12,1999",90,2910,willard white,wolfgang amadeus mozart,A5418
6693,838,Di Provenza il mar (from La traviata) by Giuseppe Verdi,12/10/1999,"December 10,1999",90,2631,sir richard sykes,giuseppe verdi,A1815
6691,838,Violin Concerto in D major - 2nd movement by Ludwig van Beethoven,12/10/1999,"December 10,1999",90,2631,sir richard sykes,ludwig van beethoven,A3004
6690,838,Piano Concerto No. 11 in F major - 2nd movement by Wolfgang Amadeus Mozart,12/10/1999,"December 10,1999",90,2631,sir richard sykes,wolfgang amadeus mozart,A5418
6692,838,"Via, resti servita (from the Marriage of Figaro) by Wolfgang Amadeus Mozart",12/10/1999,"December 10,1999",90,2631,sir richard sykes,wolfgang amadeus mozart,A5418
6683,837,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,12/17/1999,"December 17,1999",90,2005,oz clarke,giacomo puccini,A1790
6681,837,St Matthew Passion - Wir setzen uns mit Tränen nieder by Johann Sebastian Bach,12/17/1999,"December 17,1999",90,2005,oz clarke,johann sebastian bach,A2427
6672,835,Mass in B minor  - Gloria in excelsis by Johann Sebastian Bach,12/26/1999,"December 26,1999",90,1843,michael crawford,johann sebastian bach,A2427
6678,836,"Madamina, il catalogo è questo (from Don Giovanni) by Wolfgang Amadeus Mozart",1/7/2000,"January 7,2000",00,1863,michael nyman,wolfgang amadeus mozart,A5418
6656,833,Recondita armonia (from Tosca) by Giacomo Puccini,1/14/2000,"January 14,2000",00,739,dr jane goodall,giacomo puccini,A1790
6653,833,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",1/14/2000,"January 14,2000",00,739,dr jane goodall,johann sebastian bach,A2427
6650,833,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",1/14/2000,"January 14,2000",00,739,dr jane goodall,ludwig van beethoven,A3004
6645,832,Piano Trio No. 2 in E flat major - 2nd movement by Franz Schubert,1/21/2000,"January 21,2000",00,1154,ian mcewan,franz schubert,A1618
6644,832,Goldberg Variations - Aria by Johann Sebastian Bach,1/21/2000,"January 21,2000",00,1154,ian mcewan,johann sebastian bach,A2427
6642,832,All the Men Who Can Feel Love by Wolfgang Amadeus Mozart,1/21/2000,"January 21,2000",00,1154,ian mcewan,wolfgang amadeus mozart,A5418
6623,829,String Quintet in C major - 2nd movement by Franz Schubert,2/11/2000,"February 11,2000",00,2503,simon callow,franz schubert,A1618
6617,829,Suite No. 3 in G major - 1st movement by Peter Ilyich Tchaikovsky,2/11/2000,"February 11,2000",00,2503,simon callow,pyotr ilyich tchaikovsky,A3932
6620,829,"Vorrei spiegarvi, o Dio! (aria) by Wolfgang Amadeus Mozart",2/11/2000,"February 11,2000",00,2503,simon callow,wolfgang amadeus mozart,A5418
6616,828,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,2/18/2000,"February 18,2000",00,2195,professor stuart hall,giacomo puccini,A1790
6611,828,Brandenburg Concerto No. 2 in F major by Johann Sebastian Bach,2/18/2000,"February 18,2000",00,2195,professor stuart hall,johann sebastian bach,A2427
6608,827,"String Quartet No. 16 in F major, Op. 135 - 4th movement by Ludwig van Beethoven",2/25/2000,"February 25,2000",00,1856,michael holroyd,ludwig van beethoven,A3004
6601,827,Symphony No. 6 in B minor 'Pathétique' - 1st movement by Peter Ilyich Tchaikovsky,2/25/2000,"February 25,2000",00,1856,michael holroyd,pyotr ilyich tchaikovsky,A3932
6598,826,Piano Quintet in A minor -  2nd movement by Edward Elgar,3/3/2000,"March 3,2000",00,2481,sheila hancock,edward elgar,A1326
6594,826,Piano Concerto No. 1 in B flat minor - 3rd movement by Peter Ilyich Tchaikovsky,3/3/2000,"March 3,2000",00,2481,sheila hancock,pyotr ilyich tchaikovsky,A3932
6592,825,Suite for Solo Cello No. 3 in C major - 1st movement by Johann Sebastian Bach,3/10/2000,"March 10,2000",00,2324,robert mccrum,johann sebastian bach,A2427
6587,825,"Piano Sonata No. 17 in D minor, Op. 31/2 'Tempest' - 3rd movement by Ludwig van Beethoven",3/10/2000,"March 10,2000",00,2324,robert mccrum,ludwig van beethoven,A3004
6570,823,"Piano Sonata No. 21 in B flat major, D960 by Franz Schubert",3/24/2000,"March 24,2000",00,24,al alvarez,franz schubert,A1618
6569,823,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",3/24/2000,"March 24,2000",00,24,al alvarez,ludwig van beethoven,A3004
6573,823,Sull'aria (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,3/24/2000,"March 24,2000",00,24,al alvarez,wolfgang amadeus mozart,A5418
6561,822,Mir ist so wunderbar (from Fidelio) by Ludwig van Beethoven,3/26/2000,"March 26,2000",00,20,adrian noble,ludwig van beethoven,A3004
6565,822,Dove sono (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,3/26/2000,"March 26,2000",00,20,adrian noble,wolfgang amadeus mozart,A5418
6553,821,"St Matthew Passion - Mache dich, mein Herze by Johann Sebastian Bach",4/7/2000,"April 7,2000",00,1068,harold evans,johann sebastian bach,A2427
6555,821,Mir ist so wunderbar (from Fidelio) by Ludwig van Beethoven,4/7/2000,"April 7,2000",00,1068,harold evans,ludwig van beethoven,A3004
6558,821,Clarinet Quintet in A major - 2nd movement by Wolfgang Amadeus Mozart,4/7/2000,"April 7,2000",00,1068,harold evans,wolfgang amadeus mozart,A5418
6550,820,String Quartet No. 14 in D minor 'Death and the Maiden' - 1st movement by Franz Schubert,4/14/2000,"April 14,2000",00,469,claire tomalin,franz schubert,A1618
6547,820,Goldberg variations - Variations Nos. 20 & 21 by Johann Sebastian Bach,4/14/2000,"April 14,2000",00,469,claire tomalin,johann sebastian bach,A2427
6546,820,Sull'aria (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,4/14/2000,"April 14,2000",00,469,claire tomalin,wolfgang amadeus mozart,A5418
6544,819,String Quartet in C major by Franz Schubert,4/21/2000,"April 21,2000",00,2523,sir anthony caro,franz schubert,A1618
6539,819,"String Quartet No. 7 in F major, Op. 59/1 'Rasumovsky' by Ludwig van Beethoven",4/21/2000,"April 21,2000",00,2523,sir anthony caro,ludwig van beethoven,A3004
6537,819,Piano Concerto by Wolfgang Amadeus Mozart,4/21/2000,"April 21,2000",00,2523,sir anthony caro,wolfgang amadeus mozart,A5418
6521,817,"Andante for Flute and Orchestra in C major, K315 by Wolfgang Amadeus Mozart",5/5/2000,"May 5,2000",00,2623,sir peter bonfield,wolfgang amadeus mozart,A5418
6507,815,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,5/19/2000,"May 19,2000",00,1509,kathleen turner,pyotr ilyich tchaikovsky,A3932
6499,814,Rigoletto: Caro Nome by Giuseppe Verdi,5/26/2000,"May 26,2000",00,551,dame norma major,giuseppe verdi,A1815
6503,814,Vesperae solennes de confessore - Laudate Dominum by Wolfgang Amadeus Mozart,5/26/2000,"May 26,2000",00,551,dame norma major,wolfgang amadeus mozart,A5418
6484,812,Chorale Prelude: Vater unser im Himmelreich by Johann Sebastian Bach,6/9/2000,"June 9,2000",00,2171,professor geza vermes,johann sebastian bach,A2427
6486,812,St Matthew Passion - Und von der sechsten Stunde by Johann Sebastian Bach,6/9/2000,"June 9,2000",00,2171,professor geza vermes,johann sebastian bach,A2427
6487,812,"Violin Sonata No. 9 in A major, Op. 47 'Kreutzer' by Ludwig van Beethoven",6/9/2000,"June 9,2000",00,2171,professor geza vermes,ludwig van beethoven,A3004
6468,810,Goldberg variations by Johann Sebastian Bach,6/23/2000,"June 23,2000",00,705,donald sutherland,johann sebastian bach,A2427
6466,810,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,6/23/2000,"June 23,2000",00,705,donald sutherland,wolfgang amadeus mozart,A5418
6462,809,"Piano Sonata No. 17 in G major, D894 by Franz Schubert",6/30/2000,"June 30,2000",00,745,dr max perutz,franz schubert,A1618
6459,809,Fidelio by Ludwig van Beethoven,6/30/2000,"June 30,2000",00,745,dr max perutz,ludwig van beethoven,A3004
6460,809,"Piano Sonata No. 30 in E major, Op. 109 by Ludwig van Beethoven",6/30/2000,"June 30,2000",00,745,dr max perutz,ludwig van beethoven,A3004
6453,808,Requiem in D minor - Hostias by Wolfgang Amadeus Mozart,7/7/2000,"July 7,2000",00,2111,peter nichols,wolfgang amadeus mozart,A5418
6448,807,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",7/14/2000,"July 14,2000",00,45,alan parker,edward elgar,A1326
6436,806,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,7/21/2000,"July 21,2000",00,2417,rt hon michael portillo mp,giacomo puccini,A1790
6438,806,"String Quartet No. 13 in B flat major, Op. 130 by Ludwig van Beethoven",7/21/2000,"July 21,2000",00,2417,rt hon michael portillo mp,ludwig van beethoven,A3004
6437,806,"Violin Sonata No. 23 in D major, K306 by Wolfgang Amadeus Mozart",7/21/2000,"July 21,2000",00,2417,rt hon michael portillo mp,wolfgang amadeus mozart,A5418
6429,805,String Quintet in C major by Franz Schubert,7/28/2000,"July 28,2000",00,2640,sir roger penrose,franz schubert,A1618
6425,805,Mass in B Minor - Crucifixus by Johann Sebastian Bach,7/28/2000,"July 28,2000",00,2640,sir roger penrose,johann sebastian bach,A2427
6428,805,Fantasia in C minor by Johann Sebastian Bach,7/28/2000,"July 28,2000",00,2640,sir roger penrose,johann sebastian bach,A2427
6430,805,"Cantata No. 101: Nimm von uns, Herr, du treuer Gott by Johann Sebastian Bach",7/28/2000,"July 28,2000",00,2640,sir roger penrose,johann sebastian bach,A2427
6432,805,Concerto for Two Violins in D minor by Johann Sebastian Bach,7/28/2000,"July 28,2000",00,2640,sir roger penrose,johann sebastian bach,A2427
6431,805,"Grosse Fuge in B flat major, Op. 133 by Ludwig van Beethoven",7/28/2000,"July 28,2000",00,2640,sir roger penrose,ludwig van beethoven,A3004
6426,805,Piano Concerto No. 21 in C major - 2nd movement by Wolfgang Amadeus Mozart,7/28/2000,"July 28,2000",00,2640,sir roger penrose,wolfgang amadeus mozart,A5418
6420,804,Vissi d'arte (from Tosca) by Giacomo Puccini,8/4/2000,"August 4,2000",00,954,general sir charles guthrie,giacomo puccini,A1790
6417,804,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",8/4/2000,"August 4,2000",00,954,general sir charles guthrie,giuseppe verdi,A1815
6424,804,Der Vogelfänger bin ich ja (from The Magic Flute) by Wolfgang Amadeus Mozart,8/4/2000,"August 4,2000",00,954,general sir charles guthrie,wolfgang amadeus mozart,A5418
